line_id	genre	text
54021 	play	أم سند: حده مب ذوق
54022 	forum_novels	فاطمه : وععععع مادري شنو شايفين فيج قوم سلمان
54023 	comedy	طفاش: ولا بيضة ولا بيضة عاد حضرتك تقول لي ان اهيه تبيض بيضتين في اليوم
54024 	comedy	اسمعني و انت ساكت
54025 	monologue	صح.
54026 	interview	وانه تجوفوني تعرفوني ملامحي؟
54027 	forum_novels	بس رجفتي فضحتني ..
54028 	comedy	ام سليمان: اقلط ما عندك احد غريب
54029 	comedy	لا خلها شهرين
54030 	interview	عماد: اشلونك ....
54031 	comedy	ممثل ثانوي1: آمر؟
54032 	monologue	قالت صبري علي
54033 	forum_novels	شريفه : اييييه اصلا احنه مابنخلي شئ مابناخذه
54034 	comedy	هادي جزاتي صايرة لك خدامة من الصبح الى الليل و احين تبغى تعرس علي .
54035 	drama	سكرتير بو طلال: لا.
54036 	forum_novels	زين : والله هذا مو منطق الي تتكلمون به !!
54037 	forum_novels	ذا قلت يوما بأني أحبك
54038 	play	خلها تقتنع قبل
54039 	forum_novels	دشو ستاربكس شافو بنات من صفهم سلموا عليهم وقعدو مريم تمللت حست بضيق قال حق شريفه انها بتروح الحمام شوي تبي تعدل الميك اب شريفه كانت مشغوله تسولف وتضحك ما انتبهت لها مشت مريم وفي الطريج شافت محل يديد يبيع هدايا وتحف عجبتها ساعه كانت معروضه ووقفت تطالع الساعه قررت انها تدخل وتسئل عنها
54040 	drama	جابر:ما بتكون بروحك يا غانم
54041 	comedy	طفاش: ويغمد روحه الجنه إن شاء الله
54042 	drama	سليمان: مطوع؟
54043 	forum_novels	*قبل لاتكمل ام محمد كلامها قاطعتها مريم
54044 	forum_novels	صرخت : لا هاذي مو انا ..
54045 	interview	المذيع 2: والنعم فيها ام لطيفة.
54046 	play	انا امكم ربيتكم تعبت عليكم قلتوا لي هالخمسة ولا عشرة؟
54047 	drama	رجل: أي أم يوسف أي أم عبدالله ،هذي البيت يا يبه صار له خالي سنين طويلة خالي محد فيه، تقولي ام يوسف لا حول ولا قوة إلا بالله .
54048 	play	ويش يسمونك بعد
54049 	drama	أ.عبدالله: طبيعي، طبيعي الطلبة ما راح يرسبون عند استاذ محمد، لأنه قاعد يدرسهم في صفوفهم، و بعد المدرسة في بيته
54050 	drama	سند : انت شنو اللي تبي توصل له يا ابو سالم
54051 	play	المصري: آخذك و البيت و يخت كمان
54052 	forum_novels	مريم حست بالحزن بس كانت كل يوم تتصل في سلمان وتسئل عن ام سلمان
54053 	interview	(ه): صحيح.
54054 	comedy	أبو شيخة: عطني دفتر الجيكات ..
54055 	drama	بومهنى: ييبه لي الحين!!
54056 	comedy	(تداخل صوت)
54057 	comedy	بو عذاري: أنا فوق السطح رايح اصيد الديايه مالتج واجيبها
54058 	comedy	طفاش: جسوم اسكت لا خلنا نجوف حيثيات حجي مكي اول
54059 	forum_novels	مريم قاطعته : مابي اعذبك سلماان خلاص
54060 	forum_novels	انا لازم اقول لج شي
54061 	forum_novels	شفيها الاخت ريناد مسخنة اليوم كلش مو على بعضج
54062 	play	فهد: كوكي يا عمري ، حطي لي الاغنية اللي كل ما سافرت تخلينها لي ، بخلي speaker يا حياتي
54063 	forum_novels	مشع ل
54064 	forum_novels	ريناد :امم ..ف صيل ..
54065 	reality	لا تصارخون، مو على أذوني على الأقل
54066 	forum_novels	ابطال القصة حقيقيون ..
54067 	interview	وفاء للأسف يعني احنا قربنا نختم.
54068 	play	خاتون: انته تعرفني من يوم اني صغيرة ما اتعلف باحد ادا احد تعلف فيي
54069 	cooking	دافع
54070 	cooking	فـالحين بتخلطه بو حسين
54071 	forum_novels	شنو هذا الصوت ..
54072 	forum_novels	فيصل: ولا يهمك عمي
54073 	interview	غششني
54074 	play	أحمد : معليه معليه روح قوله
54075 	forum_novels	: سآآآآآآآآآآآآآآآآآآرة
54076 	play	لا يبي different
54077 	forum_novels	ام فيصل مفتشلة من بنتها :انتي مو ناوية تعقلين
54078 	forum_novels	كل شيء غير ..
54079 	interview	عبدالله: مسرح
54080 	forum_novels	كل يوم اكتشف فيك رجلا جديدا
54081 	forum_novels	و دموعي تنهمر ..
54082 	forum_novels	فتحته وشافت :
54083 	forum_novels	سلمان كان بيروح عند سلطان خطيب نورة سلطان يدرس بامريكا بس كان عنده كورس لغة في لندن وكان ساكن في شقه ويا ربعه حمد و محمد كلهم كانو نفس التخصص وياين لندن 3 شهور عشان الكورس
54084 	forum_novels	هذي رفيجتي
54085 	drama	ي: خلفان وين بتروح
54086 	forum_novels	هالبنت يعرفها عدل ...
54087 	forum_novels	ما ابغي اربط صفاتها بصفاة سارة ..
54088 	monologue	رجعنا انا مستهلكة
54089 	interview	عماد: لا يعني ما تعاملت بكبر النجم او بالتكبر
54090 	drama	سند : مسامحة طال عمرك انا يتراوى لي لو احنا نصبر كم يوم على الملكة بيكون احسن
54091 	reality	يعني خلاص ما تبوني اكون معاكم في البيت؟
54092 	play	بطة: ايه؟
54093 	drama	صديق 2: على حكيك ..
54094 	drama	بو طلال: لا والله ؟
54095 	comedy	أبو داوود: ها ، شقلت؟
54096 	play	عبدالله: طبعاً.
54097 	drama	لما زادت فلوسه..
54098 	monologue	أكبر مني فالعمر.
54099 	forum_novels	لارميج في الشارع بروحج و اسافر عنج
54100 	drama	وإذا ما نفعت القوة ب هدمون الدكان على راسك وراس ابوك وياك
54101 	drama	بن زيدان: آنا تركته عشان تحكم عليه لكنّك انت عفيت عنه و هذا اللي محيّرني.
54102 	comedy	ام طفاش: امي
54103 	interview	لكن المشكلة تكون لما يعلنون لمنتج مضر بالصحة او مب مرخص سواء منتج طبي او مستحضرات التجميل او نوع من انواع الاكل او حتى ادوية مثل ما صرنا نشوف مؤخرا للتنحيف وشد الجسم او منتج قد يسبب مضاعفات او له مخاطر يقدموه للناس هذا المنتج على انه هذا المنتج هو الافضل والي ما في منه اثنين،
54104 	drama	سعدون:بس تقراها.
54105 	comedy	جسوم: شفيك طفاشوه؟!!
54106 	forum_novels	و مشيت عنه ..
54107 	interview	انا تكلمت عقب الاعتزال
54108 	comedy	: بل...بل ...بل ...بل...كله تجيم البطن هالأكلات هاذي إلا عندش...تدرين ما أبغي شيء.
54109 	drama	ليش نخش عنكم
54110 	forum_novels	*
54111 	reality	تعرفين شنو صار بالضبط فاطمة؟
54112 	comedy	ابو داوود: مو من عوايدك انت اتريق في القهوه خير اشصاير؟
54113 	cooking	خمس دقايق تتكثف الصلصة و تكون جاهزة للتقديم.
54114 	drama	الجميع: وعليكم السلام.
54115 	interview	المذيع 1: قليلة في حقك صراحة.
54116 	play	زهير: وش غيّر القصيدة ما نمبيها ذي
54117 	forum_novels	قفل سعود من ماريا وهو يضحك على غبائها و تصديقها لكلامه ...<منشوف بعدين من الغبي
54118 	drama	اقعد!
54119 	drama	ن: وليش آنا اقدر اجودك
54120 	drama	حليمة: توّك من شوي سألتني وين العشاء.
54121 	forum_novels	يتبع ..
54122 	drama	مرزوق خير ؟
54123 	play	خالد: ويش ناقصنا؟
54124 	drama	بوسعد: من من من !
54125 	forum_novels	سلمان انصدم من اللي سمعه وطالع ورا وشاف مريم متكورة على نفسها وتصييييح من الخاطر سلمان حس روحه بتطلع !
54126 	interview	اجي الملعب ادش الحمام يجي لي الدكتور يطقني اربع أبر....
54127 	forum_novels	كان يناضر من الدريشة ابتسم بخبث و راح فتح لها الباب ..
54128 	interview	ح: شغلتين مع الأمير فيصل الله يرحمه
54129 	drama	ث: السلام عليكم
54130 	play	هارون: شلونك؟
54131 	forum_novels	ساره : الاااي قومو قومو خلونا نضحك
54132 	drama	سويلم: إنا لله و إنا إليه راجعون، شسوي الحين و شلون أوصل لها ذي؟
54133 	comedy	جاسم: يمه!
54134 	forum_novels	سلمان : لا بس حبيت اعتذر عن الحركه اللي صارت
54135 	forum_novels	فيصل:اهلين بالغالية
54136 	forum_novels	اذا عاش ولدي ..
54137 	forum_novels	ريحتها الي يهواها و يعشقها و يهيم بها لعالم ثاني ..قرب من ويها و دقق فيه بعيون متفحصة ..
54138 	forum_novels	و الحين حتى الكره مستكثره عليج ..
54139 	forum_novels	خرج من البيت و توجه للبحر ..
54140 	forum_novels	لحظه لووووو
54141 	drama	د: خذلك فنجال قهوة قبل لاتطلع
54142 	play	خاتون: عليكم السلام
54143 	play	يبين عليه
54144 	drama	ية شفيها الوالدة؟
54145 	comedy	بو عذاري: أي أعصاب؟!
54146 	drama	يعقوب : يعني لا تستعجل على روحك و اللي صار من شوي انساه
54147 	forum_novels	مريم : اوكي يالله
54148 	monologue	كنه محد يحب الثاني
54149 	interview	عماد: زواج مبكر؟
54150 	forum_novels	اكيد راح اجي لج ..
54151 	interview	سامي: يلا
54152 	play	خاتون: قرقور علشان تفقص
54153 	forum_novels	وتروح نوره عند دانه وتلحقها شريفه وتبقى مريم واقفه ويا سلمان واهي منقهره ليش دانووه مانادتها وياهم
54154 	forum_novels	طلعت من غرفتها ..
54155 	forum_novels	ترى هل سأراك بين يدي يوما وتزال كل الحواجز !!
54156 	forum_novels	تراج للتسلية و ترضية المزاج ..
54157 	drama	زوجة استاذ صلاح: خلاص يا صلاح مو شذي بس خلاص.
54158 	interview	اختنا
54159 	drama	4 وانتي متأكدة أن بو جاسم بيأخذ مرأة ثانية؟
54160 	interview	آ ..
54161 	forum_novels	فيصل لا تصدقه ..
54162 	play	بو سمير: هذاني هاد مشاغلي وجاي شتبي بعد؟
54163 	forum_novels	كل شيء ينجذب فيها..
54164 	forum_novels	و اتجهنا للجناح
54165 	forum_novels	عيل اخليج انا واذا صار اي شئ خبريني
54166 	forum_novels	تقدمت بخطوات بطيئة ..
54167 	cooking	هاي يوم عمرك 15 و لا عقب
54168 	drama	شلون؟"
54169 	forum_novels	ما شاء الله عليك فهمتها قبلهم ..
54170 	comedy	البوقات كل ما لها تزيد
54171 	interview	حياكم الله في ليلة جديدة وليلة جميلة من ليالي وطني الجميل البحرين.
54172 	comedy	: لو سمعت ويش قال عنك بعد ...
54173 	comedy	ام هلال: بس عاد عيني روح في طريجك محسوب كله بقيمته
54174 	forum_novels	مازلت تحت تاثير الصدمة ...
54175 	drama	حليمة: شفيك انت يا البطيني اصبر تبي تاكل السمك و اهو ني.
54176 	drama	محمد: خل ينقصها !!
54177 	forum_novels	راسي : تصدقين ماحسيت بنفسي وين نمت بس الي اعرفه اني كنت مرتاح ...
54178 	drama	سويلم: إي نعم أكا أهي في مخباي.
54179 	drama	يوسف : و أنه و أعوذ بالله من قل كلمة أنه يعني الله سبحانه و تعالى عطاني الفهامة عطاني عقل .
54180 	comedy	أم غايب: منو في الباب كسرته؟
54181 	comedy	ام هلال: كل ذي قيمة اغراضنا يا بو عزوز
54182 	forum_novels	لف ويهه لي ..
54183 	drama	3 بعدين تعالي شنو هالحجي اللي اسمعه انا
54184 	drama	يعني بس هاذي يعني ما يكفي انك تجبر صاحب الدكان انه يهده.
54185 	drama	جابر: و انت ليش مهتم هالكثر ؟
54186 	comedy	بو فيصل: لكن والله اذا فيه واحده منكم احترقت ولا صادها شي لاطلقكم اربعتكم !
54187 	mix	مرة وانا صغيره طلعت من بيت يدتي بدون ما احد يحس فيني وردحت البرادة ويوم اكتشفو ان انا محد ماتو من الخوف وطلع عمي يدورني في الفريج وامي وعليه تدورني في البيت ويدتي في زاوية تصيح خايفه من ابوي ان يرجع من الشغل وانا محد.
54188 	drama	بدور: سامحني يا اخوي بس انا ما قلت حق مساعد اني ما ابي فهد ..
54189 	play	جاسم: و تخاف ينطفي عليك؟
54190 	drama	انا ادري دايما تغلطها بس عشان ترضي زوجتك!
54191 	interview	عماد: اذا مب عاجبك العمل كيفك
54192 	comedy	لاحقين على لوية العيال!
54193 	monologue	طرت طرت في السما،
54194 	drama	أبو فهد : وأنتي ما قط رحتي حق أحد ؟
54195 	forum_novels	الجده فالمطبخ تشرف على الخدم والبنات يساعدونها الي تشيل الصحون والي تسوي عصير عالساعه 2 السفره جاهزه والاكل انحط للرجال والنسوان
54196 	play	يترقّون أهل الفريق شوي
54197 	reality	شنو صار امس؟
54198 	interview	رقية: انزين يلا بابا ياسين من ساعة في التقرير اللي الجماعة سألوك قالوا لك من اقرب صديق لك قلت زوجتي فهل انت انسان بيتوتي ؟
54199 	play	زهير: جيفه يعني طمبورها؟
54200 	interview	اذا على الظلم اختي شبعت، وصار عندي درع صار عندي درع
54201 	interview	محمد ياسين: يا سلام عليك يا راشد الماجد يعني شوفوا طلع بصير عندنا في البرامج وكثير من المواهب طلعوا.
54202 	interview	أحمد مبارك: أي والله هي بعد.
54203 	forum_novels	Gucciمن floraوتعطرت بعطرها المفضل
54204 	play	زهير: شرايك فالغزال الاس اس الي دش قبل شوي
54205 	play	زهير: ارحم نفسك والله بتدش النار والسبه بطنك ارحمه خله يهضم
54206 	forum_novels	مشعل : ..
54207 	monologue	و غلط اكبر من الغلط الي سواه الرجال ضرت نفسها و اسمها و اسم اهلها و ضرت سمعة عيالها و ضرت حتى المجتمع
54208 	drama	يوسف: أربع آنات
54209 	interview	عماد:يعني هذا الفكر عندك من وانت طفل وهذا الفكر عندك
54210 	drama	يامن شاف الضالة يالمسلمين يلوث بالله عن الغبى لا يغبي بنية ام سبع سنين لابسة ثوب احمر وبخنق مطرز من الصوبين
54211 	interview	خليل: تسلم.
54212 	forum_novels	بدور سااااااكته
54213 	drama	بومهنى: الناطور اللي انا حاطه يحرس البيص شكان يسوي
54214 	interview	(و): توني بطلع واشوف من بعيد يعني قلبي كذي الا مين عبد الكريم عبد القادر قاعد صرخت ما عرفت شاسوي كذي قلت له مو مصدقة انت قدامي حتى اهو مسكين يعني وقف لي.
54215 	forum_novels	طبعا اختارو الحياة ...
54216 	drama	أبو أحمد : يبين عليها اختربت يا ابوك، و صارت تأخر اي و الله و وهقتني مع صلاة الفجر.
54217 	forum_novels	تحركت ورانا السيارة ..
54218 	play	فهد: عندي وزن زائد ثمانية كيلو, ممكن اخليهم في شنطتك و اذا وصلنا الديرة الثانية، اشيل الاغراض من هناك؟
54219 	forum_novels	انتي الي ابيها تكون لي زوجه مو احد غيرج
54220 	forum_novels	ما نزلت دموعج ..
54221 	reality	Yes, There is one more in the outside kitchen aswell, yes a dishwasher its equipped with a gas cooker, because inside of the house you can only have electrical and so on
54222 	monologue	على تدلع روحك ف شغله
54223 	drama	سند: الحجي اللي احين مكتوب ما يخصنا بس ااااه انا ما اقدر انسى اللي كان يكتبه ويقوله فهد الخسيس عن الرضيعة .
54224 	play	ها!
54225 	monologue	انا الحين سمعت السالفة و مت من القهر فيها
54226 	drama	ما أهقا أن بيصي رشي و ما يندرى بعد يمكن يستحمق و يقول لي لا تاخذينه يصير , هاذي معناته أن ما يقدر على فراقي أي تالي من وين بييب له ينحات ؟
54227 	play	زهير: بل!
54228 	forum_novels	تطمني وشكلها بتوافق بعد
54229 	drama	عزوز: هي، هي اوقفو، آنا للحين ما كملت.
54230 	monologue	و حبي للعمل معبوج بالانتباه و الانضباط و التطور
54231 	drama	يوسف: عشان تصدق انه اهيه عميه
54232 	forum_novels	قلت بصد : لا تعشم نفسك..
54233 	forum_novels	كله بالجزء القبل الأخير من حبيبي المقنع
54234 	comedy	نبغي نعرف شسالفة هالفقير المسكين.
54235 	forum_novels	ساره من درت ان بيدخل اهلها فالسالفه خافت كثير من هالمجرم : لا مستحيل تأذي حد من عيلتي ماباقولك الا تقول لي شتبي فيها ولاتبي اتكلم عن الناس عند اي غريب
54236 	mix	كان في ريال عنده زوجه تصير بنت عمه، كانت ما ترتب الفراش إلى الليل وتخليه على عفسته (فيبقى دافي) ولا تحط ماي في الإيحله (قرشة فخار الماي وكانت تطلع صوت إذا خاليه)، الله كتب أن بنت عمه هذي تموت.
54237 	forum_novels	ما كنت احس بشعور الحب مثل ما احسه الحين
54238 	forum_novels	خصوصا لما تكون بالوضع البرئ ..
54239 	forum_novels	: انا ما قلت لج ترتبينهم ..
54240 	cooking	افنان : الله يسلمك
54241 	interview	عماد: متعمد لك انت؟
54242 	comedy	قال لا و الله على تعبك و هذا اقل شي قلت له يا ابن الحلال ما يحتاج قال لي لا إلا تاخذ فاصر فآنه يعني اخذت المبلغ و مشيت السياره طبعا كالعاده شغلت الليت بشوف كم المبلغ
54243 	comedy	: عليكم السلام
54244 	drama	مسعود: الله يرحم والديك
54245 	forum_novels	مستحيل اخليج و اتركج ..
54246 	interview	انزين عرفنا من ربعك المقربين ان انت نوعا ما تحب تطلع في الأماكن العامة
54247 	drama	حسن : إن شاء الله ترضى
54248 	interview	..
54249 	comedy	هاذي جسوم موب اهوه الحرامي!
54250 	forum_novels	حياة مليئة بالحب و الرومنسية ..
54251 	forum_novels	سعود
54252 	cooking	كيفك ؟
54253 	forum_novels	راشد : ابوي وده يكلمج ..
54254 	comedy	أم غايب : يعني كل هاذا اللي اسويه ، واني منقصة.
54255 	drama	إنا لله وإنا إليه راجعون يا الله عيل يبه برخصتك يبه 3
54256 	drama	بو درياه : حياك الله .
54257 	forum_novels	فيصل ..
54258 	forum_novels	عذاب
54259 	forum_novels	اهوى التعذيب ..
54260 	forum_novels	خلاص صار نشوفك على خير
54261 	drama	سند: انت شاللي تبي توصله يا بوسالم.
54262 	drama	سعدون: انت؟
54263 	play	غرسون: والله ياباشا دا انت ابن حلال
54264 	drama	والله تبيني أقطها وسط الحوش عشان تخيس تخيسنا من الريحة
54265 	drama	يوسف: يا الخكري بيص الوشار اليديد اذا شقحته المرة وما تحمل البوم يطبع في البحر على قولة النواخذة!
54266 	drama	مساعد: شلون يعني؟
54267 	comedy	يدوخ يدوخ!
54268 	forum_novels	دخلو لداخل و امي صياحها مو موقف ...
54269 	drama	بوعواد: وأكثر الى حد أنه أهل الفريج كلهم كانوا يخافون منه وهذي اللي كان يسهل له أموره وهو
54270 	monologue	كلهم ما بيتحكون في الموضوع، انا اللي باتحكى في الموضوع.
54271 	play	شهاب: هاه
54272 	monologue	اصلا ما يدرون ذيلين من حتى
54273 	comedy	يرضيك اللي أنا قاعد أسويه؟!!
54274 	play	أنتت صورة في الانستقرام ما اقدر احط وانت يا مال لضعفة كل يوم فيديو كل يوم فيديووو ..
54275 	interview	صلاح عبدالمجيد: بداية، كانت بس...يعني..وناسة
54276 	forum_novels	خافت يرووح بدون ماتكلمه وفتحت تلفونها ..
54277 	drama	قبل لا ينطفي القمر وتحترق النخيل.
54278 	play	سمير: عيونه
54279 	forum_novels	*
54280 	drama	اطفال: ان شانئك هو الأبتر.
54281 	drama	ام فضل: قول من الحين بحط يدي على راسي
54282 	cooking	أفنان: انزين و اللحم غسلته بعد قبل
54283 	interview	متى عاد ذي ؟
54284 	mix	من القصص اللي مستحيل اقولها حق عيالي قصه سرور اذبحته مرت ابوه من و احنه صغار يقولونها لنا..
54285 	forum_novels	شنو بغيت مني
54286 	play	بسام : قليبي ينبض بحر
54287 	play	زهير: اي؟
54288 	interview	-آمين يارب والجميع
54289 	forum_novels	امها : الحمدلله على السلامه حبيبتي ...
54290 	play	حسن: ها يا ابو الشنوص
54291 	drama	حي الله ام علي
54292 	drama	صل على النبي يابو فهد الشر و الخير لهم أسباب و رفة العين مالها دخل بهم
54293 	forum_novels	و جاء اليوم الي ينوجع فيه ..
54294 	play	عيّارة جمبازية [unclear] هذا ويش الماء؟
54295 	drama	مصطفى: سعدون الرجال يناديك شوفه شيبي لا.
54296 	comedy	كفو كفو يا ابو داوود
54297 	forum_novels	فيصل ما قدر يمسك نفسه اكثر..
54298 	comedy	: الله يحييك عيني
54299 	comedy	ما ادري لا يكون هاي البايق الي يقولون عنه حاط عينه على بيتنا!
54300 	drama	حي الله من جانه حي الله الرجال التكانة
54301 	drama	آنا بعد بيني وبينش معزم آشيل هاذي الدريشة ، أي بدال ما أطلع من الباب واروح الداعوس الأولي وامر صوب الخبّاز وبعدين اروح العَمارة ، لا يبه من الدريشة سيدة، باطلع من الباب أحسن لي !
54302 	forum_novels	فيصل : معليش هناك دزي
54303 	drama	انا مب غلطان.
54304 	forum_novels	انصدمت بالماي الي نزلت منها ..
54305 	comedy	طفاش: جسوم، صج انت تغيرت وايد زيادة عن اللزوم حتى.
54306 	comedy	أبو عذاري يا هلا ويلا مرحباً .
54307 	forum_novels	توجهت ريناد لتحضر الضرف و لكن تفاجأت بصورة مقلوبة مكتوب عليها احرف قلب الصور ..
54308 	forum_novels	فيصل : شنو هذا
54309 	forum_novels	سارة بإرتياح : باي
54310 	forum_novels	مريم : يبه يمه ..
54311 	forum_novels	.......................
54312 	play	عجلة: انزين راح ولدج اشوة محد اهني.
54313 	drama	بوسويلم : اكيد يعرفه بس مايرضى يقول من اهو وبعدين حجي كاظم اليوم سافر
54314 	play	جاسم: انا؟!
54315 	forum_novels	قلبها كان يدق بسرعه و تتنفس بسرعه ويوم شافت سلمان بغى يغمى عليها ماصدقت اللي تشوفه واخيييرا حبيبها جريب منها من زمان ماشافته ..
54316 	play	ملكة؟
54317 	comedy	بو خالد: هلا و غلا
54318 	forum_novels	وشلون بيسافر ??
54319 	interview	المذيع : actually.
54320 	comedy	احمد: ابو علي شلونك؟
54321 	cooking	اي انا مابيه يصير brown ابيه يصير ااه golden
54322 	interview	الزواج ترى ما فيه شي، زواج حنا قلنا الزواج.
54323 	forum_novels	ليش ما واجهت اخوي ...
54324 	drama	عويشة:شاسوي يا اخويتي, احسن من ان اشق روحي نصين واذا لي نصيب الله كاتبه لي باخذه لو اهوه في حلق سبع, واذا ما لي نصيب لو اهوه مقطوط قدامي على الأرض ما باقدر اخذه, سامحيني يا اخويتي أم هلال سامحيني, امنتج الله .
54325 	monologue	يشجعك ان انت تركز وينشط العقل ويحميك من الخرف المبكر
54326 	forum_novels	وقع في شباكها ..
54327 	drama	صديقة مهره: اذا انا هبله على قولتك لكن مو عمية اشوف
54328 	drama	رجل٢: يله اخذوا، طلعنا احنا الميننين اللي واقفين مثل التيوس نستمعه، قعدوا وياه.
54329 	interview	(و): يبي له أحد يعرف له..
54330 	cooking	علي: بلى
54331 	play	حجي احمد: ويلي الدنيا قاعدة تدور
54332 	forum_novels	بو علي : ليش محد نزل يتريق ?
54333 	forum_novels	راسي : انا دب
54334 	forum_novels	الله يرحمج يا اختي الله يرحمك اخوي ..
54335 	forum_novels	ابتسمت له و انا اناضر عيونه الي تشع حب ..
54336 	forum_novels	لولوه : ايه ادري يالله لاتبطي
54337 	cartoon	انا اسالك عن الغدى يا بو جليع
54338 	forum_novels	ريناد ..
54339 	interview	ها هذا هو اني هذا هو ما دام في وعد ان راح ينلبش خلاص خير
54340 	drama	أبو فهد: و إذا ما قبل؟
54341 	cooking	بعد محتاج شوي..
54342 	comedy	حجي مكي: واحد يغازل في الفريقه!
54343 	drama	لا تطولين السانج...
54344 	drama	بشير: شفيك قمت تخربط..
54345 	forum_novels	لبس بنطلون اسود وقميص ازرق سماوي
54346 	forum_novels	زين وهي تمسح فمها تشوف راسي كيف خايف : عادي ...
54347 	comedy	المتدرّبين: هي هي هي ...
54348 	drama	ام حمد: شوفي لج لوحين طوال وتعالي
54349 	interview	أ: الصافي آكله اي، لكن ما اروح البحر
54350 	interview	و ما ننسى ايضاً بابا ياسين
54351 	forum_novels	سلمان : لا تقولين هالكلام انتي ظلمتيني ..
54352 	play	في البيت احنا.
54353 	forum_novels	جنى :لاتقول جذي جعل يومي قبل يومك..بس انت تعرف ضروفي ..ما اقدر اطلع اليوم ..بالحيل مشغولة ..
54354 	forum_novels	راح تكونين لي ...
54355 	forum_novels	ريناد:::
54356 	interview	هههه
54357 	forum_novels	حياة جديدة ام عذاب محتم .....
54358 	monologue	قالت لها ميتة من القهر ماقادر يغمض لي جفن من القهر الي فيني، والا لازم اقولج، قالت لها اسم الله عليج و على عمرج و قهر الله الي قهرج، شصادج؟
54359 	forum_novels	و قطت روحها على الارض وقامت تصارخ : مستحيييييييييييييييييييييييل شنو هذا اللي تقولونه لأ انتو تجذبون علي انتو تتغشمرون وياي ابووي كلمني وقال لي بيرجع ..
54360 	interview	عماد: لانه احنا محتاجين المسرحيات الجماهيرية على فكرة الجمهور محتاج
54361 	forum_novels	<3وك???????ل.@???????????????.<3
54362 	forum_novels	ماجد مو متجرأ حتى يروح يشوفها
54363 	forum_novels	ما تبي تناضر ويه بنتها ...
54364 	forum_novels	تضربني ?
54365 	play	فهد: أي عطاني كاه
54366 	comedy	مادري اكمل؟
54367 	interview	طبعاً كانت اياام حلوة و بسيطة في الماضي
54368 	play	حجي احمد: هريس انا ما ابا هريس يا ولدي
54369 	interview	مرحبا بك استاذ ابراهيم وحيا الله فيك في مجلسنا
54370 	play	خاتون: اني؟
54371 	play	سلمان: ها
54372 	comedy	عذاري!
54373 	forum_novels	و توجه للحمام ((وانتو بكرامة )) ..
54374 	play	العم/الخال حسن: هذا الي خلاني اخلط الماي بالدولاغ واشربه
54375 	forum_novels	سلمان : مسامحه شكلي ازعجتج
54376 	drama	ساعدوني واللي يسلمكم.
54377 	comedy	بو داوود: اوهووو ..
54378 	forum_novels	أو ما به يوما لسان قد نطق
54379 	interview	اذا انتا الايجابي و الشخص الثاني السلبي، انتا لا تنتظر اهوا لازم يتغير، اهوا ما بيتغير.
54380 	forum_novels	حكايتنا مع الغالي بعدنا ما كتبناها
54381 	drama	سعدون: ها ام سلحوت
54382 	forum_novels	وتذكر سالفة الساعه وحس بالاحراج وقال يا الله شنو هالغباء شنو هالحركة اللي سويتها اكيد مريم بتظن اني من الشباب اللي يلعبون و يغازلون بس والله انه مادري ليش سويت هالحركه ..
54383 	play	الدكتور: هلا و الله
54384 	comedy	أبو عذاري: شردت، هاذي يا حجي مكي الخدم ، وهاذي مشاكلهم وبلاويهم.
54385 	forum_novels	صحيح هي ما قالت شي من عقلها ..
54386 	forum_novels	احتباس عذابها في قلبها ..
54387 	forum_novels	يمكن تكون حياتي بدونها استحالة ..
54388 	forum_novels	روان بغضب : لا اكيد مابي ..
54389 	forum_novels	ابوي الي هو جدج كان قاسي عليها بما انها البنت الوحيده
54390 	comedy	طفاش و جسوم : غلومي نبي خبز غلومي نبي خبز
54391 	mix	وندخل الدياي الفرن نحمره من فوق
54392 	interview	المذيع: الله يطول في عمرها ان شاء الله
54393 	forum_novels	ام فيصل : عازمتك انت و عروستك عالغدا ودي اشوفها و اتعرف عليها
54394 	forum_novels	البارت 13
54395 	forum_novels	عشان صفوي اللي في بطنج عطيني
54396 	comedy	فال الله ولا فالك
54397 	forum_novels	بس والله
54398 	forum_novels	غمضت عيونها بألم : اطلب منها تسامحني ..
54399 	folktales	تشقق الريل من الأناسة عباله بيي له النصيب، فرش حضنه وقعدت العروس فيه، وما وعه إلا انخرط الخياس كله في حضنه.
54400 	comedy	أم عذاري: قلت لك اليوم ما أٌقدر أطبخ.
54401 	forum_novels	سعود : لا يا اختي ...
54402 	drama	يعقوب : الحين الحين
54403 	comedy	الكابتن: يلّا اركض لا توقّف
54404 	drama	مهدي: شلون
54405 	interview	هذي لحظة ..
54406 	interview	رقية: في الكويت.
54407 	forum_novels	جنى : وثقت في غيرك و خذلني
54408 	forum_novels	راح بوساره ينادي زوجته وهو جنب باب المجلس : يا ام ساره نادي بنتج بسرعه خليها تلبس شي عدل لان عندي رجال غريب بالمجلس ..
54409 	interview	انا صريح ترا
54410 	drama	عمي بو فهد عمي بو فهد عمي بوفهد
54411 	interview	قال لي مستحيل يركض.
54412 	forum_novels	مريم واهي تصيييح : الووو
54413 	interview	خليل: اييه
54414 	play	اضحك
54415 	comedy	ناطور درجة اولى
54416 	play	شهاب: هارون، قال تقشف
54417 	monologue	الا تقول ترى اول شي سياحه وعقب تسوق
54418 	interview	الاسئلة لي ولا لشذى ؟
54419 	drama	دانة: يلا خالتي خل ننخش جنه النوخذة جاي
54420 	forum_novels	رماها في البانيو المليان ماي ..
54421 	drama	أعتقد إن هذا ما يناسبنا احنا.
